           instances//test_10_22_3_2.txt	10	22	3	2	36	36	 25.00	 26.85	 36.00	  0.00	  0.02	  0.07	  0.92	  1.04	0	83	1	
           instances//test_10_22_3_3.txt	10	22	3	3	85	85	 42.00	 49.10	 85.00	  0.00	  0.02	  0.09	  3.72	  3.87	0	987	2	
           instances//test_10_22_3_4.txt	10	22	3	4	58	58	 28.00	 30.65	 58.00	  0.00	  0.03	  0.10	  1.67	  1.82	0	344	1	
           instances//test_10_22_4_1.txt	10	22	4	1	52	52	 31.00	 37.75	 52.00	  0.00	  0.03	  0.09	  0.99	  1.13	0	10	1	
           instances//test_10_22_4_2.txt	10	22	4	2	39	39	  9.00	 12.62	 39.00	  0.00	  0.03	  0.09	  1.19	  1.33	0	120	1	
           instances//test_10_22_4_3.txt	10	22	4	3	59	59	 28.00	 28.95	 59.00	  0.00	  0.03	  0.09	  0.94	  1.08	0	44	1	
           instances//test_10_22_4_4.txt	10	22	4	4	37	37	 15.00	 16.50	 37.00	  0.00	  0.03	  0.09	  1.04	  1.18	0	81	1	
           instances//test_10_22_5_1.txt	10	22	5	1	20	20	 11.00	 13.09	 20.00	  0.00	  0.04	  0.10	  0.92	  1.09	0	11	1	
           instances//test_10_22_5_2.txt	10	22	5	2	33	33	 11.00	 15.75	 33.00	  0.00	  0.04	  0.10	  0.86	  1.03	0	13	1	
           instances//test_10_22_5_3.txt	10	22	5	3	46	44	 17.00	 21.60	 44.00	  0.00	  0.04	  0.09	  0.88	  1.03	0	8	1	
           instances//test_10_22_5_4.txt	10	22	5	4	36	36	 13.00	 25.00	 36.00	  0.00	  0.03	  0.10	  0.78	  0.94	0	8	1	
