           instances//test_15_31_5_2.txt	15	31	5	2	83	83	  0.00	  0.00	 83.00	  0.00	  0.00	  0.07	  0.00	  0.14	81	0	0	
           instances//test_15_31_5_3.txt	15	31	5	3	40	40	  0.00	  0.00	 40.00	  0.00	  0.00	  0.06	  0.00	  0.10	40	0	0	
           instances//test_15_31_5_4.txt	15	31	5	4	58	53	  0.00	  0.00	 53.00	  0.00	  0.00	  0.07	  0.00	  0.20	54	0	0	
           instances//test_15_31_6_1.txt	15	31	6	1	43	43	  0.00	  0.00	 43.00	  0.00	  0.00	  0.07	  0.00	  0.10	36	0	0	
           instances//test_15_31_6_2.txt	15	31	6	2	46	46	  0.00	  0.00	 46.00	  0.00	  0.00	  0.09	  0.00	  0.12	40	0	0	
           instances//test_15_31_6_3.txt	15	31	6	3	66	51	  0.00	  0.00	 51.00	  0.00	  0.00	  0.10	  0.00	  0.17	50	0	0	
           instances//test_15_31_6_4.txt	15	31	6	4	70	70	  0.00	  0.00	 70.00	  0.00	  0.00	  0.11	  0.00	  0.16	66	0	0	
           instances//test_15_31_7_1.txt	15	31	7	1	62	51	  0.00	  0.00	 51.00	  0.00	  0.00	  0.16	  0.00	  0.20	43	0	0	
           instances//test_15_31_7_2.txt	15	31	7	2	53	53	  0.00	  0.00	 53.00	  0.00	  0.00	  0.09	  0.00	  0.12	37	0	0	
           instances//test_15_31_7_3.txt	15	31	7	3	42	42	  0.00	  0.00	 42.00	  0.00	  0.00	  0.09	  0.00	  0.14	34	0	0	
           instances//test_15_31_7_4.txt	15	31	7	4	39	39	  0.00	  0.00	 39.00	  0.00	  0.00	  0.08	  0.00	  0.14	46	0	0	
           instances//test_15_42_2_1.txt	15	42	2	1	158	126	  0.00	  0.00	126.00	  0.00	  0.00	  0.02	  0.00	  1.15	130	0	0	
           instances//test_15_42_2_2.txt	15	42	2	2	171	144	  0.00	  0.00	144.00	  0.00	  0.00	  0.02	  0.00	  1.73	180	0	0	
           instances//test_15_42_2_3.txt	15	42	2	3	197	157	  0.00	  0.00	157.00	  0.00	  0.00	  0.02	  0.00	  1.92	206	0	0	
           instances//test_15_42_2_4.txt	15	42	2	4	129	122	  0.00	  0.00	122.00	  0.00	  0.00	  0.02	  0.00	  0.94	154	0	0	
           instances//test_15_42_3_1.txt	15	42	3	1	86	86	  0.00	  0.00	 86.00	  0.00	  0.00	  0.06	  0.00	  0.44	83	0	0	
           instances//test_15_42_3_2.txt	15	42	3	2	106	106	  0.00	  0.00	106.00	  0.00	  0.00	  0.06	  0.00	  0.79	120	0	0	
           instances//test_15_42_3_3.txt	15	42	3	3	111	111	  0.00	  0.00	111.00	  0.00	  0.00	  0.07	  0.00	  0.63	128	0	0	
           instances//test_15_42_3_4.txt	15	42	3	4	115	88	  0.00	  0.00	 88.00	  0.00	  0.00	  0.06	  0.00	  0.71	91	0	0	
           instances//test_15_42_4_1.txt	15	42	4	1	78	78	  0.00	  0.00	 78.00	  0.00	  0.00	  0.10	  0.00	  0.23	110	0	0	
           instances//test_15_42_4_2.txt	15	42	4	2	88	88	  0.00	  0.00	 88.00	  0.00	  0.00	  0.10	  0.00	  0.71	99	0	0	
           instances//test_15_42_4_3.txt	15	42	4	3	60	60	  0.00	  0.00	 60.00	  0.00	  0.00	  0.08	  0.00	  0.14	62	0	0	
           instances//test_15_42_4_4.txt	15	42	4	4	75	75	  0.00	  0.00	 75.00	  0.00	  0.00	  0.10	  0.00	  0.32	100	0	0	
           instances//test_15_42_5_1.txt	15	42	5	1	95	64	  0.00	  0.00	 64.00	  0.00	  0.00	  0.13	  0.00	  0.26	62	0	0	
           instances//test_15_42_5_2.txt	15	42	5	2	72	55	  0.00	  0.00	 55.00	  0.00	  0.00	  0.14	  0.00	  0.50	65	0	0	
           instances//test_15_42_5_3.txt	15	42	5	3	87	76	  0.00	  0.00	 76.00	  0.00	  0.00	  0.14	  0.00	  0.38	78	0	0	
           instances//test_15_42_5_4.txt	15	42	5	4	57	56	  0.00	  0.00	 56.00	  0.00	  0.00	  0.12	  0.00	  0.21	71	0	0	
           instances//test_15_42_6_1.txt	15	42	6	1	30	30	  0.00	  0.00	 30.00	  0.00	  0.00	  0.12	  0.00	  0.18	44	0	0	
           instances//test_15_42_6_2.txt	15	42	6	2	42	42	  0.00	  0.00	 42.00	  0.00	  0.00	  0.13	  0.00	  0.20	41	0	0	
           instances//test_15_42_6_3.txt	15	42	6	3	53	39	  0.00	  0.00	 39.00	  0.00	  0.00	  0.19	  0.00	  0.24	50	0	0	
           instances//test_15_42_6_4.txt	15	42	6	4	37	37	  0.00	  0.00	 37.00	  0.00	  0.00	  0.10	  0.00	  0.15	43	0	0	
           instances//test_15_42_7_1.txt	15	42	7	1	40	34	  0.00	  0.00	 34.00	  0.00	  0.00	  0.17	  0.00	  0.20	39	0	0	
           instances//test_15_42_7_2.txt	15	42	7	2	26	25	  0.00	  0.00	 25.00	  0.00	  0.00	  0.13	  0.00	  0.18	37	0	0	
           instances//test_15_42_7_3.txt	15	42	7	3	36	36	  0.00	  0.00	 36.00	  0.00	  0.00	  0.09	  0.00	  0.14	39	0	0	
           instances//test_15_42_7_4.txt	15	42	7	4	26	26	  0.00	  0.00	 26.00	  0.00	  0.00	  0.12	  0.00	  0.16	38	0	0	
           instances//test_15_52_2_1.txt	15	52	2	1	90	68	  0.00	  0.00	 68.00	  0.00	  0.00	  0.01	  0.00	  0.74	130	0	0	
           instances//test_15_52_2_2.txt	15	52	2	2	115	115	  0.00	  0.00	115.00	  0.00	  0.00	  0.02	  0.00	  1.73	171	0	0	
           instances//test_15_52_2_3.txt	15	52	2	3	126	126	  0.00	  0.00	126.00	  0.00	  0.00	  0.01	  0.00	  2.67	208	0	0	
           instances//test_15_52_2_4.txt	15	52	2	4	95	95	  0.00	  0.00	 95.00	  0.00	  0.00	  0.02	  0.00	  0.96	147	0	0	
           instances//test_15_52_3_1.txt	15	52	3	1	68	61	  0.00	  0.00	 61.00	  0.00	  0.00	  0.06	  0.00	  0.86	81	0	0	
           instances//test_15_52_3_2.txt	15	52	3	2	100	82	  0.00	  0.00	 82.00	  0.00	  0.00	  0.07	  0.00	  0.57	114	0	0	
           instances//test_15_52_3_3.txt	15	52	3	3	63	63	  0.00	  0.00	 63.00	  0.00	  0.00	  0.06	  0.00	  2.09	95	0	0	
           instances//test_15_52_3_4.txt	15	52	3	4	98	82	  0.00	  0.00	 82.00	  0.00	  0.00	  0.07	  0.00	  0.43	106	0	0	
           instances//test_15_52_4_1.txt	15	52	4	1	62	57	  0.00	  0.00	 57.00	  0.00	  0.00	  0.11	  0.00	  0.22	93	0	0	
           instances//test_15_52_4_2.txt	15	52	4	2	41	41	  0.00	  0.00	 41.00	  0.00	  0.00	  0.10	  0.00	  0.21	94	0	0	
           instances//test_15_52_4_3.txt	15	52	4	3	47	33	  0.00	  0.00	 33.00	  0.00	  0.00	  0.10	  0.00	  0.51	63	0	0	
           instances//test_15_52_4_4.txt	15	52	4	4	81	60	  0.00	  0.00	 60.00	  0.00	  0.00	  0.12	  0.00	  0.41	77	0	0	
           instances//test_15_52_5_1.txt	15	52	5	1	31	30	  0.00	  0.00	 30.00	  0.00	  0.00	  0.12	  0.00	  0.18	50	0	0	
           instances//test_15_52_5_2.txt	15	52	5	2	27	27	  0.00	  0.00	 27.00	  0.00	  0.00	  0.09	  0.00	  0.18	59	0	0	
           instances//test_15_52_5_3.txt	15	52	5	3	40	29	  0.00	  0.00	 29.00	  0.00	  0.00	  0.12	  0.00	  0.18	57	0	0	
           instances//test_15_52_5_4.txt	15	52	5	4	56	48	  0.00	  0.00	 48.00	  0.00	  0.00	  0.16	  0.00	  0.40	72	0	0	
           instances//test_15_52_6_1.txt	15	52	6	1	36	36	  0.00	  0.00	 36.00	  0.00	  0.00	  0.18	  0.00	  0.31	49	0	0	
           instances//test_15_52_6_2.txt	15	52	6	2	29	24	  0.00	  0.00	 24.00	  0.00	  0.00	  0.14	  0.00	  0.20	45	0	0	
           instances//test_15_52_6_3.txt	15	52	6	3	46	31	  0.00	  0.00	 31.00	  0.00	  0.00	  0.15	  0.00	  0.21	48	0	0	
           instances//test_15_52_6_4.txt	15	52	6	4	21	21	  0.00	  0.00	 21.00	  0.00	  0.00	  0.10	  0.00	  0.22	37	0	0	
           instances//test_15_52_7_1.txt	15	52	7	1	35	35	  0.00	  0.00	 35.00	  0.00	  0.00	  0.17	  0.00	  0.21	36	0	0	
           instances//test_15_52_7_2.txt	15	52	7	2	31	30	  0.00	  0.00	 30.00	  0.00	  0.00	  0.14	  0.00	  0.18	37	0	0	
           instances//test_15_52_7_3.txt	15	52	7	3	17	17	  0.00	  0.00	 17.00	  0.00	  0.00	  0.16	  0.00	  0.20	39	0	0	
           instances//test_15_52_7_4.txt	15	52	7	4	19	19	  0.00	  0.00	 19.00	  0.00	  0.00	  0.22	  0.00	  0.27	37	0	0	
