           instances//test_10_13_2_1.txt	10	13	2	1	166	166	166.00	  0.00	166.00	  0.00	  0.01	  0.06	  0.02	  0.34	26	0	0	
           instances//test_10_13_2_2.txt	10	13	2	2	146	146	146.00	  0.00	146.00	  0.00	  0.01	  0.05	  0.04	  0.36	23	0	0	
           instances//test_10_13_2_3.txt	10	13	2	3	209	204	204.00	  0.00	204.00	  0.00	  0.01	  0.06	  0.04	  0.42	24	0	0	
           instances//test_10_13_2_4.txt	10	13	2	4	185	147	147.00	  0.00	147.00	  0.00	  0.01	  0.07	  0.04	  0.37	22	0	0	
           instances//test_10_13_3_1.txt	10	13	3	1	87	87	 87.00	  0.00	 87.00	  0.00	  0.01	  0.06	  0.03	  0.31	20	0	0	
           instances//test_10_13_3_2.txt	10	13	3	2	70	70	 70.00	  0.00	 70.00	  0.00	  0.01	  0.06	  0.02	  0.31	23	0	0	
           instances//test_10_13_3_3.txt	10	13	3	3	175	160	160.00	  0.00	160.00	  0.00	  0.01	  0.06	  0.03	  0.33	21	0	0	
           instances//test_10_13_3_4.txt	10	13	3	4	158	111	111.00	  0.00	111.00	  0.00	  0.01	  0.06	  0.02	  0.32	20	0	0	
           instances//test_10_13_4_1.txt	10	13	4	1	113	113	113.00	  0.00	113.00	  0.00	  0.01	  0.06	  0.02	  0.32	24	0	0	
           instances//test_10_13_4_2.txt	10	13	4	2	97	97	 97.00	  0.00	 97.00	  0.00	  0.01	  0.06	  0.03	  0.32	18	0	0	
           instances//test_10_13_4_3.txt	10	13	4	3	74	74	 74.00	  0.00	 74.00	  0.00	  0.01	  0.06	  0.02	  0.32	16	0	0	
           instances//test_10_13_4_4.txt	10	13	4	4	71	71	 71.00	  0.00	 71.00	  0.00	  0.01	  0.06	  0.03	  0.34	20	0	0	
           instances//test_10_13_5_1.txt	10	13	5	1	30	30	 30.00	  0.00	 30.00	  0.00	  0.01	  0.06	  0.02	  0.31	17	0	0	
