           instances//test_40_78_2_1.txt	40	78	2	1	486	486	415.50	453.50	486.00	  0.07	  0.01	  1.01	  0.07	  1.10	 348	   8	   4	   0	
           instances//test_40_78_2_2.txt	40	78	2	2	441	414	370.50	390.50	414.00	  0.06	  0.01	  1.01	  0.20	  1.24	 449	  35	   2	   0	
           instances//test_40_78_2_3.txt	40	78	2	3	687	489	397.00	442.50	489.00	  0.10	  0.00	  1.00	  0.06	  1.08	 329	   4	   2	   0	
           instances//test_40_78_2_4.txt	40	78	2	4	693	670	537.50	631.00	670.00	  0.06	  0.01	  1.01	  0.22	  1.25	 452	  28	   3	   0	
           instances//test_40_78_4_1.txt	40	78	4	1	420	339	222.00	248.50	339.00	  0.27	  0.01	  1.07	  0.97	  2.07	 224	  22	   1	   0	
           instances//test_40_78_4_2.txt	40	78	4	2	260	247	159.75	183.50	247.00	  0.26	  0.01	  1.09	  0.83	  1.95	 220	  17	   1	   0	
           instances//test_40_78_4_3.txt	40	78	4	3	297	262	199.75	212.25	262.00	  0.19	  0.01	  1.11	  0.72	  1.85	 216	  12	   1	   0	
           instances//test_40_78_4_4.txt	40	78	4	4	296	294	233.75	245.75	294.00	  0.16	  0.01	  1.02	  0.71	  1.76	 194	  14	   1	   0	
           instances//test_40_78_6_1.txt	40	78	6	1	200	196	133.83	135.83	196.00	  0.31	  0.06	  1.04	  1.18	  2.28	 211	   3	   1	   0	
           instances//test_40_78_6_2.txt	40	78	6	2	165	162	 97.00	104.00	162.00	  0.36	  0.05	  1.04	  0.88	  1.98	 213	   8	   1	   0	
           instances//test_40_78_6_3.txt	40	78	6	3	271	203	124.33	136.09	203.00	  0.33	  0.04	  1.31	  1.01	  2.37	 194	  12	   1	   0	
           instances//test_40_78_6_4.txt	40	78	6	4	212	186	115.17	121.67	186.00	  0.35	  0.06	  1.14	  0.79	  2.03	 193	   5	   1	   0	
           instances//test_40_78_8_1.txt	40	78	8	1	184	184	114.62	117.37	184.00	  0.36	  0.07	  1.36	  1.05	  2.49	 189	   4	   1	   0	
           instances//test_40_78_8_2.txt	40	78	8	2	155	126	 64.00	 71.50	126.00	  0.43	  0.14	  1.34	  1.52	  3.02	 180	   8	   1	   0	
           instances//test_40_78_8_3.txt	40	78	8	3	149	126	 79.88	 81.85	126.00	  0.35	  0.08	  1.09	  1.24	  2.44	 168	   2	   1	   0	
           instances//test_40_78_8_4.txt	40	78	8	4	124	124	 66.88	 69.17	124.00	  0.44	  0.09	  1.02	  1.50	  2.62	 176	   6	   1	   0	
          instances//test_40_78_10_1.txt	40	78	10	1	108	101	 47.80	 48.40	101.00	  0.52	  0.22	  1.35	  1.67	  3.25	 163	   2	   1	   0	
          instances//test_40_78_10_2.txt	40	78	10	2	133	114	 68.10	 68.16	114.00	  0.40	  0.13	  1.19	  1.32	  2.66	 163	   0	   1	   0	
          instances//test_40_78_10_3.txt	40	78	10	3	110	91	 45.80	 45.88	 91.00	  0.50	  0.25	  1.31	  1.50	  3.08	 139	   1	   1	   0	
          instances//test_40_78_10_4.txt	40	78	10	4	77	66	 35.70	 35.77	 66.00	  0.46	  0.22	  1.29	  1.01	  2.53	 131	   0	   1	   0	
          instances//test_40_156_2_1.txt	40	156	2	1	435	356	298.00	338.00	356.00	  0.05	  0.01	  1.00	  0.33	  1.36	 435	  29	   2	   0	
          instances//test_40_156_2_2.txt	40	156	2	2	435	359	270.50	325.00	359.00	  0.09	  0.01	  1.00	  0.47	  1.69	 494	  23	   4	   0	
          instances//test_40_156_2_3.txt	40	156	2	3	337	294	257.00	272.50	294.00	  0.07	  0.01	  1.02	  0.26	  1.31	 459	  16	   3	   0	
          instances//test_40_156_2_4.txt	40	156	2	4	338	265	201.00	238.50	265.00	  0.10	  0.01	  1.02	  0.72	  1.76	 497	  41	   3	   0	
          instances//test_40_156_4_1.txt	40	156	4	1	155	144	105.25	118.00	144.00	  0.18	  0.06	  1.08	  1.54	  2.69	 273	  14	   1	   0	
          instances//test_40_156_4_2.txt	40	156	4	2	177	164	126.50	131.25	164.00	  0.20	  0.04	  1.09	  0.78	  1.93	 251	   6	   1	   0	
          instances//test_40_156_4_3.txt	40	156	4	3	180	154	128.25	136.75	154.00	  0.11	  0.08	  1.11	  1.27	  2.48	 271	   5	   1	   0	
          instances//test_40_156_4_4.txt	40	156	4	4	119	103	 69.25	 75.00	103.00	  0.27	  0.06	  1.06	  2.01	  3.15	 270	  16	   3	   0	
          instances//test_40_156_6_1.txt	40	156	6	1	141	115	 69.83	 80.00	115.00	  0.30	  0.12	  1.23	  7.33	  8.69	 245	  70	   2	   0	
          instances//test_40_156_6_2.txt	40	156	6	2	107	88	 60.00	 63.00	 88.00	  0.28	  0.16	  1.17	  2.22	  3.57	 225	   7	   1	   0	
          instances//test_40_156_6_3.txt	40	156	6	3	106	95	 61.83	 66.33	 95.00	  0.30	  0.14	  1.26	  2.74	  4.16	 260	   5	   1	   0	
          instances//test_40_156_6_4.txt	40	156	6	4	137	116	 57.33	 65.00	116.00	  0.44	  0.19	  1.42	  4.60	  6.23	 251	  27	   1	   0	
          instances//test_40_156_8_1.txt	40	156	8	1	78	73	 39.38	 39.88	 73.00	  0.45	  0.40	  1.71	  2.50	  4.75	 226	   4	   1	   0	
          instances//test_40_156_8_2.txt	40	156	8	2	81	76	 31.75	 32.88	 76.00	  0.57	  0.31	  1.97	  2.23	  4.53	 232	   6	   1	   0	
          instances//test_40_156_8_3.txt	40	156	8	3	94	83	 51.25	 52.87	 83.00	  0.36	  0.58	  1.08	  2.80	  4.48	 214	   3	   1	   0	
          instances//test_40_156_8_4.txt	40	156	8	4	86	83	 46.13	 49.87	 83.00	  0.40	  0.45	  1.03	  4.47	  5.97	 230	   9	   1	   0	
         instances//test_40_156_10_1.txt	40	156	10	1	50	50	 24.10	 24.40	 50.00	  0.51	  0.94	  1.26	  1.70	  3.92	 158	   5	   1	   0	
         instances//test_40_156_10_2.txt	40	156	10	2	83	71	 39.90	 40.40	 71.00	  0.43	  0.72	  1.15	  3.88	  5.76	 195	   3	   1	   0	
         instances//test_40_156_10_3.txt	40	156	10	3	60	58	 33.40	 33.83	 58.00	  0.42	  0.92	  1.34	  2.49	  4.78	 180	   1	   1	   0	
         instances//test_40_156_10_4.txt	40	156	10	4	65	63	 29.70	 29.78	 63.00	  0.53	  1.21	  1.40	  2.87	  5.51	 176	   2	   1	   0	
          instances//test_40_234_2_1.txt	40	234	2	1	152	152	146.00	149.09	152.00	  0.02	  0.02	  1.01	  0.17	  1.21	 305	   1	   2	   0	
          instances//test_40_234_2_2.txt	40	234	2	2	234	183	140.50	170.50	183.00	  0.07	  0.02	  1.00	  0.75	  1.79	 521	  43	   3	   0	
          instances//test_40_234_2_3.txt	40	234	2	3	197	197	157.50	180.50	197.00	  0.08	  0.02	  1.02	  0.59	  1.66	 593	  21	   3	   0	
          instances//test_40_234_2_4.txt	40	234	2	4	303	241	212.50	225.50	241.00	  0.06	  0.02	  1.00	  0.62	  1.67	 484	  28	   1	   0	
          instances//test_40_234_4_1.txt	40	234	4	1	122	112	 80.50	 89.00	112.00	  0.21	  0.11	  1.23	  3.00	  4.37	 354	  19	   1	   0	
          instances//test_40_234_4_2.txt	40	234	4	2	152	120	 91.75	 94.75	120.00	  0.21	  0.12	  1.54	  3.31	  4.99	 337	  19	   1	   0	
          instances//test_40_234_4_3.txt	40	234	4	3	96	94	 68.50	 71.09	 94.00	  0.24	  0.11	  1.24	  2.46	  3.83	 325	   8	   1	   0	
          instances//test_40_234_4_4.txt	40	234	4	4	141	126	 88.75	 97.25	126.00	  0.23	  0.10	  1.17	  3.27	  4.58	 348	  26	   2	   0	
          instances//test_40_234_6_1.txt	40	234	6	1	77	66	 39.67	 42.83	 66.00	  0.35	  0.23	  1.83	  2.54	  4.62	 244	  13	   1	   0	
          instances//test_40_234_6_2.txt	40	234	6	2	91	71	 55.67	 55.85	 71.00	  0.21	  0.37	  1.90	  3.62	  5.90	 268	   7	   1	   0	
          instances//test_40_234_6_3.txt	40	234	6	3	83	77	 44.50	 48.67	 77.00	  0.37	  0.29	  1.96	  5.02	  7.29	 333	   5	   1	   0	
          instances//test_40_234_6_4.txt	40	234	6	4	89	79	 47.83	 49.00	 79.00	  0.38	  0.21	  1.88	  4.80	  6.90	 323	  14	   1	   0	
          instances//test_40_234_8_1.txt	40	234	8	1	69	61	 34.13	 34.13	 61.00	  0.44	  0.74	  1.23	  4.12	  6.11	 248	   0	   1	   0	
          instances//test_40_234_8_2.txt	40	234	8	2	70	63	 36.75	 37.37	 63.00	  0.41	  1.70	  1.85	  4.71	  8.28	 246	   8	   1	   0	
          instances//test_40_234_8_3.txt	40	234	8	3	56	43	 30.25	 30.75	 43.00	  0.28	  0.71	  1.37	  2.77	  4.87	 178	   9	   1	   0	
          instances//test_40_234_8_4.txt	40	234	8	4	69	56	 32.88	 33.88	 56.00	  0.39	  0.84	  1.39	  3.47	  5.71	 207	   2	   1	   0	
         instances//test_40_234_10_1.txt	40	234	10	1	44	39	 20.90	 21.93	 39.00	  0.44	  1.53	  2.04	  2.98	  6.56	 170	   6	   1	   0	
         instances//test_40_234_10_2.txt	40	234	10	2	51	47	 18.60	 18.73	 47.00	  0.60	  2.76	  2.21	  3.63	  8.63	 220	   3	   1	   0	
         instances//test_40_234_10_3.txt	40	234	10	3	50	47	 22.90	 24.10	 47.00	  0.49	  2.46	  2.17	  4.01	  8.65	 186	  10	   1	   0	
         instances//test_40_234_10_4.txt	40	234	10	4	53	53	 22.80	 23.97	 53.00	  0.55	  1.43	  1.59	  2.97	  6.00	 168	   2	   1	   0	
          instances//test_40_312_2_1.txt	40	312	2	1	180	159	115.50	146.00	159.00	  0.08	  0.03	  1.02	  1.12	  2.19	 477	  34	   4	   0	
          instances//test_40_312_2_2.txt	40	312	2	2	173	165	140.00	153.50	165.00	  0.07	  0.03	  1.03	  1.17	  2.25	 518	  43	   5	   0	
          instances//test_40_312_2_3.txt	40	312	2	3	163	156	131.00	145.00	156.00	  0.07	  0.03	  1.04	  1.16	  2.25	 444	  35	   4	   0	
          instances//test_40_312_2_4.txt	40	312	2	4	185	146	120.50	133.00	146.00	  0.09	  0.03	  1.03	  0.46	  1.55	 465	  10	   4	   0	
